pattern,rating,events,actions,conds,pattern_str
"-1.4075407,0.0,0.0,0.0,0.0,0.0,-0.56204,-0.42135644,-2.3828845,-0.07329543,1.1411618,2.3097334,-0.1984051,-1.3414798,0.54360217,1.0218086,-0.12275224,0.5469243,0.6700193,0.7593136,1.35795,0.0833883,-0.14290033,1.0470855,-1.097355,-1.1447839,-0.48989916,-0.57533616,0.0833883,0.6538068,-0.780799,-0.59265476,0.20858277,2.1476314,1.2697083,-0.569896,0.0,-2.8288364,1.1788217,0.92411083,-0.57533616,-0.533942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.409375,"[4, 71, 16, 59, 106, 8]","['v+> ', '>', 'vnot +> ', '=', 'not >', '=', 'vnot -> ', 'vnot > ', '<', 'v-> ', 'v*= ', 'nop', 'not <', 'nop', 'nop', '<', '=', 'vnot -> ', 'not <', 'nop', 'v= ', '<', 'not <', '=', 'v*= ', 'not <', 'vnot *= ', 'nop', 'vnot -> ', 'v-> ']","['or', 'and', 'and', 'or', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'and', 'or']",a.z not +>  b.z + 12765 and a.vx = d.vx or a.vy not > f.vy AND b.x = f.x or b.z not >  13727 AND c.x not = a.x + 47734 and c.z not < b.z AND d.y = b.y and d.vx not < b.vx AND e.x =  64300 or e.z not < a.z or e.vx = f.vx
"-1.4075407,0.0,0.0,0.0,0.0,0.0,-0.56204,-0.42135644,-2.3828845,-0.07329543,1.1411618,2.3097334,-0.1984051,-1.3414798,0.54360217,1.0218086,-0.12275224,0.5469243,0.6700193,0.7593136,1.35795,0.0833883,-0.14290033,1.0470855,-1.097355,-1.1447839,-0.48989916,-0.57533616,0.0833883,0.6538068,-0.780799,-0.59265476,0.20858277,2.1476314,1.2697083,-0.569896,0.19548707,-2.8288364,1.1788217,0.92411083,-0.57533616,-0.533942,-1.7315652,0.21435185,0.46613532,-0.36973283,-0.1313646,2.1310868,0.0,-1.2866352,-0.8138284,0.51623744,-1.7378678,0.5695951,0.0",3.4398437499999996,"[4, 71, 16, 59, 106, 8, 58, 40]","['v+> ', '>', 'vnot +> ', '=', 'not >', '=', 'vnot -> ', 'vnot > ', '<', 'v-> ', 'v*= ', 'nop', 'not <', 'nop', 'nop', '<', '=', 'vnot -> ', 'not <', 'nop', 'v= ', '<', 'not <', '=', 'v*= ', 'not <', 'vnot *= ', 'nop', 'vnot -> ', 'v-> ', 'not =', 'nop', 'not =', 'v*= ', 'v+> ', 'vnot +> ', 'vnot < ', 'nop', 'nop', '<']","['or', 'and', 'and', 'or', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'or']",a.x +>  h.x + 68150 or a.y > h.y and a.z not +>  b.z + 12765 and a.vx = d.vx or a.vy not > f.vy AND b.x = f.x and b.y not ->  h.y + 34574 or b.z not >  13727 or b.vy ->  g.vy + 10321 AND c.x not = a.x + 47734 and c.z not < b.z AND d.y = b.y and d.z not ->  g.z + 12340 and d.vx not < b.vx AND e.x =  64300 or e.y < g.y and e.z not < a.z or e.vx = f.vx AND f.y = g.y * 11241 and f.vx not ->  g.vx + 10818 and f.vy ->  g.vy + 4687 AND g.x not = h.x or g.vx not = b.vx + 12982 and g.vy +>  e.vy + 19281 AND h.y not <  73757
"-1.4075407,0.0,0.0,0.0,0.0,0.0,0.0,1.1867297,0.8414978,2.3097334,-0.9193563,-0.74077964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.4952720038334606,[4],"['nop', 'v+> ', 'not >', 'nop', 'v-> ']","['or', 'and', 'and', 'and', 'and']",
"-1.4075407,0.0,0.0,0.0,0.0,0.0,1.7012192,1.1867297,0.8414978,2.3097334,-0.9193563,-0.74077964,0.0,-1.9667813,1.0012351,0.114915974,0.67821145,2.1476314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.05,"[4, 49]","['nop', 'v+> ', 'not >', 'nop', 'v-> ', 'vnot -> ', '<', 'nop', '>', 'not <']","['or', 'and', 'and', 'and', 'and', 'or', 'and', 'or', 'and', 'or']",
"-1.4075407,0.0,0.0,0.0,0.0,0.0,1.7012192,1.1867297,0.8414978,2.3097334,-0.9193563,-0.74077964,-1.4075407,-1.9667813,1.0012351,0.114915974,0.67821145,2.1476314,0.0,1.029282,0.29865095,-1.9667813,0.8414978,1.4124072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.289999999999999,"[4, 49, 4]","['nop', 'v+> ', 'not >', 'nop', 'v-> ', 'vnot -> ', '<', 'nop', '>', 'not <', 'not =', 'not >', 'nop', 'v+> ', 'not <']","['or', 'and', 'and', 'and', 'and', 'or', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or']",a.y +>  c.y + 39875 AND b.x not ->  c.x + 76330 or b.vx > c.vx and b.vy not < a.vy
"-1.4075407,0.0,0.0,0.0,0.0,0.0,1.7012192,1.1867297,0.8414978,2.3097334,-0.9193563,-0.74077964,-1.4075407,-1.9667813,1.0012351,0.114915974,0.67821145,2.1476314,-2.3391485,1.029282,0.29865095,-1.9667813,0.8414978,1.4124072,0.0,-0.57533616,-0.8217742,0.8414978,0.6538068,1.1058197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.0250000000000004,"[4, 49, 4, 10]","['nop', 'v+> ', 'not >', 'nop', 'v-> ', 'vnot -> ', '<', 'nop', '>', 'not <', 'not =', 'not >', 'nop', 'v+> ', 'not <', 'vnot -> ', 'v*= ', 'v+> ', 'nop', 'not <']","['or', 'and', 'and', 'and', 'and', 'or', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'or', 'and', 'and', 'or']",a.y +>  c.y + 39875 and a.vy ->  d.vy + 7797 AND b.x not ->  c.x + 76330 or b.vx > c.vx and b.vy not < a.vy AND c.y not > b.y or c.vy not < d.vy
"-1.4075407,0.0,0.0,0.0,0.0,0.0,1.7012192,1.1867297,0.8414978,2.3097334,-0.9193563,-0.74077964,-1.4075407,-1.9667813,1.0012351,0.114915974,0.67821145,2.1476314,-2.3391485,1.029282,0.29865095,-1.9667813,0.8414978,1.4124072,2.4053066,-0.57533616,-0.8217742,0.8414978,0.6538068,1.1058197,-2.3391485,0.23147236,-1.9365706,-0.6098899,0.93547255,0.6084775,0.0,0.45158234,0.514643,0.51156425,0.16328637,0.5469243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.579011797623189,"[4, 49, 4, 10, 75, 10]","['nop', 'v+> ', 'not >', 'nop', 'v-> ', 'vnot -> ', '<', 'nop', '>', 'not <', 'not =', 'not >', 'nop', 'v+> ', 'not <', 'vnot -> ', 'v*= ', 'v+> ', 'nop', 'not <', 'v-> ', 'nop', '=', 'vnot +> ', 'nop', 'vnot -> ', 'v*= ', 'v+> ', 'nop', 'v-> ']","['or', 'and', 'and', 'and', 'and', 'or', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'or', 'and', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'or', 'and', 'or', 'and', 'and']",a.y +>  c.y + 39875 and a.z not > f.z and a.vy ->  d.vy + 7797 AND b.x not ->  c.x + 76330 or b.vx > c.vx and b.vy not < a.vy AND c.x not = f.x or c.y not > b.y or c.vy not < d.vy AND d.y not = e.y + 62183 or d.z +>  c.z + 13487 AND e.x ->  a.x + 11428 and e.vx not +>  f.vx + 9866
"-1.4075407,0.0,0.0,0.0,0.0,0.0,1.7012192,1.1867297,0.8414978,2.3097334,-0.9193563,-0.74077964,-1.4075407,-1.9667813,1.0012351,0.114915974,0.67821145,2.1476314,-2.3391485,1.029282,0.29865095,-1.9667813,0.8414978,1.4124072,2.4053066,-0.57533616,-0.8217742,0.8414978,0.6538068,1.1058197,-2.3391485,0.23147236,-1.9365706,-0.6098899,0.93547255,0.6084775,-0.70110875,0.45158234,0.514643,0.51156425,0.16328637,0.5469243,0.0,-0.21007293,-0.024493972,-0.2224124,-0.6023458,-1.4916052,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.09375,"[4, 49, 4, 10, 75, 10, 38]","['nop', 'v+> ', 'not >', 'nop', 'v-> ', 'vnot -> ', '<', 'nop', '>', 'not <', 'not =', 'not >', 'nop', 'v+> ', 'not <', 'vnot -> ', 'v*= ', 'v+> ', 'nop', 'not <', 'v-> ', 'nop', '=', 'vnot +> ', 'nop', 'vnot -> ', 'v*= ', 'v+> ', 'nop', 'v-> ', '=', 'not <', 'v> ', 'vnot *= ', 'nop']","['or', 'and', 'and', 'and', 'and', 'or', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'or', 'and', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'and', 'and', 'or', 'and']",a.y +>  c.y + 39875 and a.z not > f.z and a.vy ->  d.vy + 7797 AND b.x not ->  c.x + 76330 or b.vx > c.vx and b.vy not < a.vy AND c.x not = f.x or c.y not > b.y or c.vy not < d.vy AND d.x not ->  g.x + 67248 and d.y not = e.y + 62183 or d.z +>  c.z + 13487 and d.vy not < g.vy AND e.x ->  a.x + 11428 and e.z = g.z and e.vx not +>  f.vx + 9866 AND f.x not ->  a.x + 42498 or f.y not = c.y + 52416 and f.z +>  e.z + 8101 or f.vy ->  g.vy + 3769 AND g.z >  437
"-1.4075407,0.0,0.0,0.0,0.0,0.0,1.7012192,1.1867297,0.8414978,2.3097334,-0.9193563,-0.74077964,-1.4075407,-1.9667813,1.0012351,0.114915974,0.67821145,2.1476314,-2.3391485,1.029282,0.29865095,-1.9667813,0.8414978,1.4124072,2.4053066,-0.57533616,-0.8217742,0.8414978,0.6538068,1.1058197,-2.3391485,0.23147236,-1.9365706,-0.6098899,0.93547255,0.6084775,-0.70110875,0.45158234,0.514643,0.51156425,0.16328637,0.5469243,-0.7041732,-0.21007293,-0.024493972,-0.2224124,-0.6023458,-1.4916052,0.0,1.1411618,-0.44666642,0.3072897,0.37936008,1.1733134,0.0",3.1343750000000004,"[4, 49, 4, 10, 75, 10, 38, 100]","['nop', 'v+> ', 'not >', 'nop', 'v-> ', 'vnot -> ', '<', 'nop', '>', 'not <', 'not =', 'not >', 'nop', 'v+> ', 'not <', 'vnot -> ', 'v*= ', 'v+> ', 'nop', 'not <', 'v-> ', 'nop', '=', 'vnot +> ', 'nop', 'vnot -> ', 'v*= ', 'v+> ', 'nop', 'v-> ', '=', 'not <', 'v> ', 'vnot *= ', 'nop', '=', '>', 'nop', 'not <', 'not >']","['or', 'and', 'and', 'and', 'and', 'or', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'or', 'and', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'and', 'and', 'or', 'and', 'or', 'and', 'and', 'or', 'or']",a.y +>  c.y + 39875 and a.z not > f.z and a.vy ->  d.vy + 7797 AND b.x not ->  c.x + 76330 or b.y < h.y and b.vx > c.vx and b.vy not < a.vy AND c.x not = f.x or c.y not > b.y or c.vy not < d.vy AND d.x not ->  g.x + 67248 and d.y not = e.y + 62183 or d.z +>  c.z + 13487 and d.vy not < g.vy AND e.x ->  a.x + 11428 and e.z = g.z and e.vx not +>  f.vx + 9866 AND f.x not ->  a.x + 42498 or f.y not = c.y + 52416 and f.z +>  e.z + 8101 or f.vy ->  g.vy + 3769 AND g.x = c.x and g.y not < e.y and g.z >  437 and g.vx = h.vx * 18937
"1.3646951,0.0,0.0,0.0,0.0,0.0,0.0,-0.44251573,0.8414978,-0.74077964,2.2114713,-1.1919999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.8739947843072533,[23],"['nop', 'nop', 'v-> ', 'not =', 'nop']","['or', 'and', 'and', 'and', 'or']",
"1.3646951,0.0,0.0,0.0,0.0,0.0,-2.3391485,-0.44251573,0.8414978,-0.74077964,2.2114713,-1.1919999,0.0,-1.0052798,-0.3290061,-0.42530423,-0.12275224,-0.41034296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.1999999999999997,"[23, 10]","['nop', 'nop', 'v-> ', 'not =', 'nop', 'nop', 'vnot -> ', '<', '<', 'vnot +> ']","['or', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'and']",
"1.3646951,0.0,0.0,0.0,0.0,0.0,-2.3391485,-0.44251573,0.8414978,-0.74077964,2.2114713,-1.1919999,-0.1984051,-1.0052798,-0.3290061,-0.42530423,-0.12275224,-0.41034296,-2.3391485,0.19641651,1.2142981,0.60487866,0.37019357,-0.13963275,0.0,0.114915974,0.514643,1.2219825,1.2219825,0.51156425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.425000000000001,"[23, 10, 16, 10]","['nop', 'nop', 'v-> ', 'not =', 'nop', 'nop', 'vnot -> ', '<', '<', 'vnot +> ', '>', 'vnot +> ', 'nop', 'vnot -> ', 'vnot *= ', 'not <', 'v*= ', 'vnot -> ', 'vnot -> ', 'v+> ']","['or', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'and', 'and', 'or']",a.z ->  d.z + 7857 and a.vx not = c.vx AND b.z < a.z and b.vy not +>  c.vy + 13362 AND c.vy = a.vy * 4849
"1.3646951,0.0,0.0,0.0,0.0,0.0,-2.3391485,-0.44251573,0.8414978,-0.74077964,2.2114713,-1.1919999,-0.1984051,-1.0052798,-0.3290061,-0.42530423,-0.12275224,-0.41034296,-2.3391485,0.19641651,1.2142981,0.60487866,0.37019357,-0.13963275,0.19548707,0.114915974,0.514643,1.2219825,1.2219825,0.51156425,-0.15519889,-0.80489016,0.7090128,1.5656414,-0.40974277,-2.0152988,0.0,0.6276255,-0.9193563,-0.40365463,-0.59265476,0.3072897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.91875,"[23, 10, 16, 10, 58, 64]","['nop', 'nop', 'v-> ', 'not =', 'nop', 'nop', 'vnot -> ', '<', '<', 'vnot +> ', '>', 'vnot +> ', 'nop', 'vnot -> ', 'vnot *= ', 'not <', 'v*= ', 'vnot -> ', 'vnot -> ', 'v+> ', '<', 'nop', 'nop', 'nop', 'not =', 'v-> ', 'nop', 'v+> ', 'v= ', 'nop']","['or', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'or', 'or', 'and', 'or', 'or', 'and']",a.z ->  d.z + 7857 and a.vx not = c.vx AND b.z < a.z and b.vy not +>  c.vy + 13362 AND c.y not +>  f.y + 35876 or c.vx not ->  f.vx + 7705 and c.vy = a.vy * 4849 AND d.y not = c.y + 22562 and d.z not ->  e.z + 12252 and d.vx not ->  e.vx + 19288 and d.vy +>  e.vy + 11794 AND e.x < b.x or e.vy not = a.vy AND f.vx =  15285
"1.3646951,0.0,0.0,0.0,0.0,0.0,-2.3391485,-0.44251573,0.8414978,-0.74077964,2.2114713,-1.1919999,-0.1984051,-1.0052798,-0.3290061,-0.42530423,-0.12275224,-0.41034296,-2.3391485,0.19641651,1.2142981,0.60487866,0.37019357,-0.13963275,0.19548707,0.114915974,0.514643,1.2219825,1.2219825,0.51156425,-0.15519889,-0.80489016,0.7090128,1.5656414,-0.40974277,-2.0152988,-0.780799,0.6276255,-0.9193563,-0.40365463,-0.59265476,0.3072897,0.0,-0.425751,0.8306404,1.4124072,-2.0152988,1.2311498,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.884375,"[23, 10, 16, 10, 58, 64, 8]","['nop', 'nop', 'v-> ', 'not =', 'nop', 'nop', 'vnot -> ', '<', '<', 'vnot +> ', '>', 'vnot +> ', 'nop', 'vnot -> ', 'vnot *= ', 'not <', 'v*= ', 'vnot -> ', 'vnot -> ', 'v+> ', '<', 'nop', 'nop', 'nop', 'not =', 'v-> ', 'nop', 'v+> ', 'v= ', 'nop', '>', '>', 'not <', 'not =', 'v< ']","['or', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'or', 'or', 'and', 'or', 'or', 'and', 'or', 'or', 'or', 'or', 'or']",a.z ->  d.z + 7857 and a.vx not = c.vx AND b.z < a.z and b.vy not +>  c.vy + 13362 AND c.y not +>  f.y + 35876 or c.vx not ->  f.vx + 7705 and c.vy = a.vy * 4849 AND d.y not = c.y + 22562 and d.z not ->  e.z + 12252 and d.vx not ->  e.vx + 19288 and d.vy +>  e.vy + 11794 AND e.x < b.x or e.vy not = a.vy AND f.x ->  a.x + 89880 or f.z +>  b.z + 9828 or f.vx =  15285 AND g.vy <  1698
"1.3646951,0.0,0.0,0.0,0.0,0.0,-2.3391485,-0.44251573,0.8414978,-0.74077964,2.2114713,-1.1919999,-0.1984051,-1.0052798,-0.3290061,-0.42530423,-0.12275224,-0.41034296,-2.3391485,0.19641651,1.2142981,0.60487866,0.37019357,-0.13963275,0.19548707,0.114915974,0.514643,1.2219825,1.2219825,0.51156425,-0.15519889,-0.80489016,0.7090128,1.5656414,-0.40974277,-2.0152988,-0.780799,0.6276255,-0.9193563,-0.40365463,-0.59265476,0.3072897,0.6700193,-0.425751,0.8306404,1.4124072,-2.0152988,1.2311498,0.0,1.016661,1.8390425,-1.3414798,0.8306404,-0.57485276,0.0",5.4046875,"[23, 10, 16, 10, 58, 64, 8, 59]","['nop', 'nop', 'v-> ', 'not =', 'nop', 'nop', 'vnot -> ', '<', '<', 'vnot +> ', '>', 'vnot +> ', 'nop', 'vnot -> ', 'vnot *= ', 'not <', 'v*= ', 'vnot -> ', 'vnot -> ', 'v+> ', '<', 'nop', 'nop', 'nop', 'not =', 'v-> ', 'nop', 'v+> ', 'v= ', 'nop', '>', '>', 'not <', 'not =', 'v< ', 'v+> ', 'vnot -> ', '=', '>', 'nop']","['or', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'or', 'or', 'and', 'or', 'or', 'and', 'or', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'or', 'and']",a.z ->  d.z + 7857 and a.vx not = c.vx AND b.y not ->  h.y + 65837 and b.z < a.z and b.vy not +>  c.vy + 13362 AND c.y not +>  f.y + 35876 or c.vx not ->  f.vx + 7705 and c.vy = a.vy * 4849 AND d.x not < h.x or d.y not = c.y + 22562 and d.z not ->  e.z + 12252 and d.vx not ->  e.vx + 19288 and d.vy +>  e.vy + 11794 AND e.x < b.x or e.vy not = a.vy AND f.x ->  a.x + 89880 or f.z +>  b.z + 9828 or f.vx =  15285 AND g.x > d.x or g.y > f.y or g.z not < d.z or g.vx not = a.vx or g.vy <  1698
"-2.3391485,0.0,0.0,0.0,0.0,0.0,0.0,-2.0169928,0.5417878,1.6747224,1.1733134,0.37019357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.1439895391612311,[10],"['v*= ', '=', 'vnot +> ', 'not >', 'vnot -> ']","['or', 'or', 'or', 'or', 'and']",
"-2.3391485,0.0,0.0,0.0,0.0,0.0,-2.3391485,-2.0169928,0.5417878,1.6747224,1.1733134,0.37019357,-0.7041732,0.60487866,0.93547255,1.3027965,-0.36277923,-0.19799502,0.6700193,-2.8288364,0.12741368,-1.4200107,-0.07329543,-1.8567753,0.0,-0.3290061,-0.29819626,-1.450282,0.58025134,0.70324695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.6750000000000007,"[10, 10, 100, 59]","['v*= ', '=', 'vnot +> ', 'not >', 'vnot -> ', 'nop', 'vnot +> ', 'v-> ', 'not >', 'not =', 'not <', 'nop', 'v+> ', 'vnot +> ', 'not =', 'vnot -> ', 'not >', '<', 'v*= ', 'not =']","['or', 'or', 'or', 'or', 'and', 'and', 'and', 'and', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'or']",a.x not = d.x + 96007 or a.y = c.y AND c.z +>  b.z + 5641 and c.vx not +>  b.vx + 9681 and c.vy not = b.vy
"-2.3391485,0.0,0.0,0.0,0.0,0.0,-2.3391485,-2.0169928,0.5417878,1.6747224,1.1733134,0.37019357,-0.7041732,0.60487866,0.93547255,1.3027965,-0.36277923,-0.19799502,0.6700193,-2.8288364,0.12741368,-1.4200107,-0.07329543,-1.8567753,0.31750786,-0.3290061,-0.29819626,-1.450282,0.58025134,0.70324695,0.0,0.98656845,1.4124072,0.7593136,-0.21007293,0.061730605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.0875000000000004,"[10, 10, 100, 59, 47]","['v*= ', '=', 'vnot +> ', 'not >', 'vnot -> ', 'nop', 'vnot +> ', 'v-> ', 'not >', 'not =', 'not <', 'nop', 'v+> ', 'vnot +> ', 'not =', 'vnot -> ', 'not >', '<', 'v*= ', 'not =', 'not <', 'not <', 'v*= ', '=', 'nop']","['or', 'or', 'or', 'or', 'and', 'and', 'and', 'and', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'and', 'or']",a.x not = d.x + 96007 or a.y = c.y AND b.z ->  e.z + 11530 AND c.z +>  b.z + 5641 and c.vx not +>  b.vx + 9681 and c.vy not = b.vy AND d.z < c.z or d.vy not = e.vy
"-2.3391485,0.0,0.0,0.0,0.0,0.0,-2.3391485,-2.0169928,0.5417878,1.6747224,1.1733134,0.37019357,-0.7041732,0.60487866,0.93547255,1.3027965,-0.36277923,-0.19799502,0.6700193,-2.8288364,0.12741368,-1.4200107,-0.07329543,-1.8567753,0.31750786,-0.3290061,-0.29819626,-1.450282,0.58025134,0.70324695,2.4053066,0.98656845,1.4124072,0.7593136,-0.21007293,0.061730605,-0.88805664,-0.15272239,-0.31556582,-1.2391908,-1.6894598,-0.40974277,0.0,-0.28807786,0.23823257,-0.48989916,-1.7289215,-0.59265476,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.026517857142858,"[10, 10, 100, 59, 47, 75, 98]","['v*= ', '=', 'vnot +> ', 'not >', 'vnot -> ', 'nop', 'vnot +> ', 'v-> ', 'not >', 'not =', 'not <', 'nop', 'v+> ', 'vnot +> ', 'not =', 'vnot -> ', 'not >', '<', 'v*= ', 'not =', 'not <', 'not <', 'v*= ', '=', 'nop', '>', '=', 'vnot *= ', 'vnot = ', 'vnot *= ', 'v*= ', 'vnot -> ', '=', 'not =', 'v= ']","['or', 'or', 'or', 'or', 'and', 'and', 'and', 'and', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'and', 'or', 'or', 'or', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'or']",a.x not = d.x + 96007 or a.y = c.y or a.z not +>  g.z + 150 or a.vy not ->  f.vy + 7212 AND b.y not +>  f.y + 22085 and b.z ->  e.z + 11530 AND c.x not < f.x and c.z +>  b.z + 5641 and c.vx not +>  b.vx + 9681 and c.vy not = b.vy AND d.z < c.z or d.vx not = f.vx + 16103 or d.vy not = e.vy AND e.x not < a.x and e.y not < d.y or e.z not = a.z + 13686 and e.vx = c.vx AND f.x > b.x or f.y = a.y or f.z = c.z * 2816 or f.vx not =  12784 or f.vy = d.vy * 13453 AND g.vy =  4357
