pattern,rating,events,pattern_str
"1.3122126,0.0,0.0,0.0,-2.2168896,0.24534062,-0.42488757,-0.42488757,0.0,0.64573175,-1.1094091,-0.42488757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.35,"[14, 49]",a.x < b.x or a.y < b.y or a.z < b.z and 
"-1.0213383,0.0,0.0,0.0,-0.010354097,1.1273434,-0.48090333,0.36130494,0.0,-0.25020483,-1.1102101,0.64506507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.35,"[105, 62]",a.x not < b.x or a.y > b.y or a.z <  8653 and b.x >  2420 and 
"-0.43508878,0.0,0.0,0.0,0.0,0.24356975,-0.5499281,0.6448029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1,[8],
"-0.43508878,0.0,0.0,0.0,-0.05226446,0.24356975,-0.5499281,0.6448029,0.0,1.2589107,-0.8152123,0.7380474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.3,"[8, 10]",a.x < b.x or a.y = b.y or a.z > b.z and b.x <  50443 and b.z =  -851
"-0.053192303,0.0,0.0,0.0,-0.010525275,0.24446468,0.645713,1.371126,0.0,0.3255666,-0.81501526,1.2586093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.4,"[10, 62]",a.x < b.x or a.y > b.y or a.z = b.z and b.x <  59151 and b.z <  -5329
"1.2294133,0.0,0.0,0.0,0.0,1.3728783,0.32716587,-0.2521826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1,[59],a.y <  17566 and a.z >  -1262
"1.2294133,0.0,0.0,0.0,1.3094288,1.3728783,0.32716587,-0.2521826,0.0,-1.0858268,0.5913172,1.1266097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.45,"[59, 14]",a.x = b.x or a.y <  17566 and a.z >  -1262 and b.x >  16319 and 
"0.22408046,0.0,0.0,0.0,0.0,0.3286235,1.3734757,0.64754343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1,[75],a.x <  51867 and 
"0.22408046,0.0,0.0,0.0,-0.055698406,0.3286235,1.3734757,0.64754343,0.0,0.64754343,1.2597295,0.36234418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.4,"[75, 10]",a.x <  51867 and a.y = b.y or a.z > b.z and b.y <  23427 and b.z <  941
"-0.43842277,0.0,0.0,0.0,-0.39598432,-0.47905022,0.32722273,-0.42498556,0.0,0.2469368,-0.42498556,-1.1138134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.2,"[8, 99]",a.x > b.x or a.y <  22790 and a.z < b.z and 
"-0.43842277,0.0,0.0,0.0,-0.39598432,-0.47905022,0.32722273,-0.42498556,-1.0186431,0.2469368,-0.42498556,-1.1138134,0.0,1.3730681,-0.25268131,-0.42498556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.6,"[8, 99, 105]",a.x > b.x or a.y <  22790 and a.z < b.z and b.x < c.x or b.y < c.y or b.z not = c.z and c.y >  -26231 and 
"-0.43842277,0.0,0.0,0.0,-0.39598432,-0.47905022,0.32722273,-0.42498556,-1.0186431,0.2469368,-0.42498556,-1.1138134,-2.215731,1.3730681,-0.25268131,-0.42498556,0.0,1.127122,0.64778525,-0.42498556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2,"[8, 99, 105, 49]",a.x > b.x or a.y <  22790 and a.z < b.z and b.x < c.x or b.y < c.y or b.z not = c.z and c.x = d.x or c.y >  -26231 and c.z < d.z and 
"-0.43842277,0.0,0.0,0.0,-0.39598432,-0.47905022,0.32722273,-0.42498556,-1.0186431,0.2469368,-0.42498556,-1.1138134,-2.215731,1.3730681,-0.25268131,-0.42498556,0.60345304,1.127122,0.64778525,-0.42498556,0.0,1.3730681,1.3730681,-0.42498556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.3,"[8, 99, 105, 49, 54]",a.x > b.x or a.y <  22790 and a.z < b.z and b.x < c.x or b.y < c.y or b.z not = c.z and c.x = d.x or c.y >  -26231 and c.z < d.z and d.x not < e.x or d.y > e.y or d.z < e.z and 
"-0.43839172,0.0,0.0,0.0,0.0,1.1272098,0.6478293,-0.42460704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1,[8],
"-0.43839172,0.0,0.0,0.0,-0.056583494,1.1272098,0.6478293,-0.42460704,0.0,0.24695653,1.3729764,-0.42460704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.2,"[8, 10]",a.x not < b.x or a.y > b.y or a.z < b.z and 
"-0.43839172,0.0,0.0,0.0,-0.056583494,1.1272098,0.6478293,-0.42460704,-0.00855438,0.24695653,1.3729764,-0.42460704,0.0,1.1272098,-0.5466029,-0.42460704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.4,"[8, 10, 62]",a.x not < b.x or a.y > b.y or a.z < b.z and b.x < c.x or b.y = c.y or b.z < c.z and 
"-0.43839172,0.0,0.0,0.0,-0.056583494,1.1272098,0.6478293,-0.42460704,-0.00855438,0.24695653,1.3729764,-0.42460704,1.309019,1.1272098,-0.5466029,-0.42460704,0.0,1.3729764,1.2604853,0.32692736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2,"[8, 10, 62, 14]",a.x not < b.x or a.y > b.y or a.z < b.z and b.x < c.x or b.y = c.y or b.z < c.z and c.x not < d.x or c.y = d.y or c.z < d.z and d.y <  -14494 and d.z <  -4802
"-0.43810737,0.0,0.0,0.0,-0.00894966,0.24712765,-0.4249636,-1.1145812,0.0,1.1268008,1.3733605,1.2606026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.2,"[8, 62]",a.x < b.x or a.y < b.y or a.z not = b.z and b.z <  2914
"-0.43810737,0.0,0.0,0.0,-0.00894966,0.24712765,-0.4249636,-1.1145812,-0.056819435,1.1268008,1.3733605,1.2606026,0.0,0.24712765,-0.47868904,1.2606026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.6,"[8, 62, 10]",a.x < b.x or a.y < b.y or a.z not = b.z and b.x not < c.x or b.y = c.y or b.z <  2914 and c.z <  -183
"-0.4376775,0.0,0.0,0.0,-0.056908432,1.444626,-0.47860658,0.59106904,0.0,0.24726771,1.2610232,0.73496026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.35,"[8, 10]",a.x >  19944 and a.y > b.y or a.z not > b.z and b.y <  24484 and b.z =  -5739
"-0.057483334,0.0,0.0,0.0,0.22135787,0.325652,1.1248696,1.3752483,0.0,0.325652,-0.4261404,1.2623714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.4,"[10, 75]",a.x <  70057 and a.y not < b.y or a.z = b.z and b.x <  70524 and b.z <  6381
"-0.4364035,0.0,0.0,0.0,-0.008739303,0.24779321,-0.42631888,-0.42631888,0.0,1.2626996,0.24779321,1.3756876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.35,"[8, 62]",a.x < b.x or a.y < b.y or a.z < b.z and b.x <  60453 and 
"-0.43599042,0.0,0.0,0.0,0.0,0.32650235,0.64987034,-0.54630715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1,[8],a.x <  66039 and 
"-0.43599042,0.0,0.0,0.0,-2.2158651,0.32650235,0.64987034,-0.54630715,0.0,0.2482409,0.64987034,-0.42659882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.35,"[8, 49]",a.x <  66039 and a.y > b.y or a.z = b.z and 
"-0.43599042,0.0,0.0,0.0,-2.2158651,0.32650235,0.64987034,-0.54630715,-0.058212634,0.2482409,0.64987034,-0.42659882,0.0,-0.54630715,1.2635131,-0.42659882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2,"[8, 49, 10]",a.x <  66039 and a.y > b.y or a.z = b.z and b.x < c.x or b.y > c.y or b.z < c.z and c.y <  28030 and 
"-0.43597877,0.0,0.0,0.0,-0.05836517,1.1239215,-0.42673862,-0.42673862,0.0,1.1239215,-0.42673862,-0.42673862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.3,"[8, 10]",a.x not < b.x or a.y < b.y or a.z < b.z and 
"-0.43597877,0.0,0.0,0.0,-0.05836517,1.1239215,-0.42673862,-0.42673862,-0.009975707,1.1239215,-0.42673862,-0.42673862,0.0,1.1239215,0.5936251,-0.42673862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2,"[8, 10, 62]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and 
"-0.43597877,0.0,0.0,0.0,-0.05836517,1.1239215,-0.42673862,-0.42673862,-0.009975707,1.1239215,-0.42673862,-0.42673862,-0.43597877,1.1239215,0.5936251,-0.42673862,0.0,0.24837342,0.32675788,-0.42673862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.2,"[8, 10, 62, 8]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y not > d.y or c.z < d.z and d.y <  -2902 and 
"-0.43597877,0.0,0.0,0.0,-0.05836517,1.1239215,-0.42673862,-0.42673862,-0.009975707,1.1239215,-0.42673862,-0.42673862,-0.43597877,1.1239215,0.5936251,-0.42673862,-0.39294088,0.24837342,0.32675788,-0.42673862,0.0,1.1239215,-0.5463258,-0.42673862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.3,"[8, 10, 62, 8, 99]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y not > d.y or c.z < d.z and d.x < e.x or d.y <  -2902 and d.z < e.z and 
"-0.43388313,0.0,0.0,0.0,0.0,0.24862505,0.65127146,-0.42932642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1,[8],
"-0.43388313,0.0,0.0,0.0,-0.06088091,0.24862505,0.65127146,-0.42932642,0.0,0.24862505,-0.42932642,-0.42932642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.4,"[8, 10]",a.x < b.x or a.y > b.y or a.z < b.z and 
"-0.43388313,0.0,0.0,0.0,-0.06088091,0.24862505,0.65127146,-0.42932642,1.3054634,0.24862505,-0.42932642,-0.42932642,0.0,0.24862505,0.65127146,-0.42932642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.6,"[8, 10, 14]",a.x < b.x or a.y > b.y or a.z < b.z and b.x < c.x or b.y < c.y or b.z < c.z and 
"-0.43378344,0.0,0.0,0.0,-0.06114128,1.12642,-0.5464385,-0.42944327,0.0,1.3789146,-0.42944327,-0.42944327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.3,"[8, 10]",a.x not < b.x or a.y = b.y or a.z < b.z and 
"-0.43378344,0.0,0.0,0.0,-0.06114128,1.12642,-0.5464385,-0.42944327,1.2327111,1.3789146,-0.42944327,-0.42944327,0.0,1.12642,-0.42944327,1.12642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.7,"[8, 10, 59]",a.x not < b.x or a.y = b.y or a.z < b.z and b.x = c.x or b.y < c.y or b.z < c.z and 
"-0.43370625,0.0,0.0,0.0,-0.06095611,1.1264193,-0.4293052,-0.4293052,0.0,1.1264193,-0.4293052,-0.4293052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.3,"[8, 10]",a.x not < b.x or a.y < b.y or a.z < b.z and 
"-0.43370625,0.0,0.0,0.0,-0.06095611,1.1264193,-0.4293052,-0.4293052,-0.012634771,1.1264193,-0.4293052,-0.4293052,0.0,1.1264193,-0.4293052,-0.4293052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.4,"[8, 10, 62]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and 
"-0.43370625,0.0,0.0,0.0,-0.06095611,1.1264193,-0.4293052,-0.4293052,-0.012634771,1.1264193,-0.4293052,-0.4293052,-0.43370625,1.1264193,-0.4293052,-0.4293052,0.0,1.1264193,-0.4293052,-0.4293052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.7,"[8, 10, 62, 8]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and 
"-0.43370625,0.0,0.0,0.0,-0.06095611,1.1264193,-0.4293052,-0.4293052,-0.012634771,1.1264193,-0.4293052,-0.4293052,-0.43370625,1.1264193,-0.4293052,-0.4293052,-0.012634771,1.1264193,-0.4293052,-0.4293052,0.0,1.1264193,-0.4293052,-0.4293052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.1,"[8, 10, 62, 8, 62]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and 
"-0.43370625,0.0,0.0,0.0,-0.06095611,1.1264193,-0.4293052,-0.4293052,-0.012634771,1.1264193,-0.4293052,-0.4293052,-0.43370625,1.1264193,-0.4293052,-0.4293052,-0.012634771,1.1264193,-0.4293052,-0.4293052,0.22257383,1.1264193,-0.4293052,-0.4293052,0.0,1.1264193,-0.4293052,-0.4293052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.2,"[8, 10, 62, 8, 62, 75]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and 
"-0.43370625,0.0,0.0,0.0,-0.06095611,1.1264193,-0.4293052,-0.4293052,-0.012634771,1.1264193,-0.4293052,-0.4293052,-0.43370625,1.1264193,-0.4293052,-0.4293052,-0.012634771,1.1264193,-0.4293052,-0.4293052,0.22257383,1.1264193,-0.4293052,-0.4293052,-0.39583996,1.1264193,-0.4293052,-0.4293052,0.0,1.1264193,-0.4293052,-0.4293052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4,"[8, 10, 62, 8, 62, 75, 99]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and f.x not < g.x or f.y < g.y or f.z < g.z and 
"-0.4335067,0.0,0.0,0.0,-0.060139243,1.1260346,-0.4282127,-0.4282127,0.0,1.1260346,-0.4282127,-1.088125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.25,"[8, 10]",a.x not < b.x or a.y < b.y or a.z < b.z and b.z >  -4343
"-0.4335067,0.0,0.0,0.0,-0.060139243,1.1260346,-0.4282127,-0.4282127,-0.012541685,1.1260346,-0.4282127,-1.088125,0.0,1.1260346,-0.4282127,-0.4282127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.6,"[8, 10, 62]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z >  -4343 and 
"-0.4335067,0.0,0.0,0.0,-0.060139243,1.1260346,-0.4282127,-0.4282127,-0.012541685,1.1260346,-0.4282127,-1.088125,-0.4335067,1.1260346,-0.4282127,-0.4282127,0.0,1.1260346,-0.4282127,1.2651687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2,"[8, 10, 62, 8]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z >  -4343 and c.x not < d.x or c.y < d.y or c.z < d.z and d.z <  5493
"-0.4335067,0.0,0.0,0.0,-0.060139243,1.1260346,-0.4282127,-0.4282127,-0.012541685,1.1260346,-0.4282127,-1.088125,-0.4335067,1.1260346,-0.4282127,-0.4282127,-0.060139243,1.1260346,-0.4282127,1.2651687,0.0,1.1260346,-0.4282127,1.4481562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.5,"[8, 10, 62, 8, 10]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z >  -4343 and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z <  5493 and e.z >  -1001
"-0.4335067,0.0,0.0,0.0,-0.060139243,1.1260346,-0.4282127,-0.4282127,-0.012541685,1.1260346,-0.4282127,-1.088125,-0.4335067,1.1260346,-0.4282127,-0.4282127,-0.060139243,1.1260346,-0.4282127,1.2651687,-0.4335067,1.1260346,-0.4282127,1.4481562,0.0,1.1260346,-0.4282127,-0.4282127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.6,"[8, 10, 62, 8, 10, 8]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z >  -4343 and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z <  5493 and e.x not < f.x or e.y < f.y or e.z >  -1001 and 
"-0.059633777,0.0,0.0,0.0,-0.43382615,-1.1115745,-0.4277105,-0.4277105,0.0,-0.47454184,1.2656486,1.2656486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.4,"[10, 8]",a.x not = b.x or a.y < b.y or a.z < b.z and b.y <  -10082 and b.z <  -2004
"-0.43440723,0.0,0.0,0.0,-0.058764797,0.24900858,-0.42684206,-0.42684206,0.0,0.24900858,-0.42684206,-0.42684206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.3,"[8, 10]",a.x < b.x or a.y < b.y or a.z < b.z and 
"-0.43468654,0.0,0.0,0.0,0.0,1.4476267,-0.42647028,-0.42647028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1,[8],a.x >  -22287 and 
"-0.4349561,0.0,0.0,0.0,-0.0580845,0.24899858,-0.42613417,-0.42613417,0.0,1.1277393,-0.42613417,-0.42613417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.3,"[8, 10]",a.x < b.x or a.y < b.y or a.z < b.z and 
"-0.4349561,0.0,0.0,0.0,-0.0580845,0.24899858,-0.42613417,-0.42613417,-0.0105532305,1.1277393,-0.42613417,-0.42613417,0.0,0.24899858,-0.42613417,-0.42613417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.5,"[8, 10, 62]",a.x < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and 
"-0.4349561,0.0,0.0,0.0,-0.0580845,0.24899858,-0.42613417,-0.42613417,-0.0105532305,1.1277393,-0.42613417,-0.42613417,-0.4349561,0.24899858,-0.42613417,-0.42613417,0.0,1.1277393,-0.42613417,-0.42613417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.8,"[8, 10, 62, 8]",a.x < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x < d.x or c.y < d.y or c.z < d.z and 
